TDEP        DTCO       DTSM       PR         TICO       TISS       TVDBML             VP         VPVS       VS
2099.9125977 -9999      -9999      -9999      -9999      -9999      -96.09309290981007 -9999      -9999      -9999     
2267.25    173.5548   -9999      -9999      1667.805   -9999      71.24308187991025 1756.218   -9999      -9999     
2267.403   171.8599   -9999      -9999      1665.87    -9999      71.39542418604925 1773.537   -9999      -9999     
2267.555   170.7698   -9999      -9999      1663.776   -9999      71.54801063030459 1784.859   -9999      -9999     
2267.708   169.6054   -9999      -9999      1661.833   -9999      71.70035293605476 1797.113   -9999      -9999     
2267.86    169.1146   -9999      -9999      1660.906   -9999      71.85293937992108 1802.328   -9999      -9999     
2268.012   169.2415   -9999      -9999      1659.853   -9999      72.00528168528288 1800.977   -9999      -9999     
2268.165   169.3617   -9999      -9999      1658.182   -9999      72.15762399045109 1799.699   -9999      -9999     
2268.317   169.678    -9999      -9999      1656.74    -9999      72.30996629542439 1796.344   -9999      -9999     
2268.47    169.5229   -9999      -9999      1657.104   -9999      72.46255273851301 1797.987   -9999      -9999     
2268.622   169.5251   -9999      -9999      1659.226   -9999      72.61489504309836 1797.964   -9999      -9999     
2268.774   169.6713   -9999      -9999      1662.203   -9999      72.76723734748924 1796.415   -9999      -9999     
2268.927   170.2021   -9999      -9999      1664.19    -9999      72.91957965168564 1790.812   -9999      -9999     
2269.079   171.9078   -9999      -9999      1666.267   -9999      73.07192195568841 1773.044   -9999      -9999     
2269.232   172.9261   -9999      -9999      1668.308   -9999      73.22450839780456 1762.603   -9999      -9999     
2269.384   173.3988   -9999      -9999      1672.435   -9999      73.37685070141809 1757.797   -9999      -9999     
2269.536   173.3532   -9999      -9999      1677.718   -9999      73.52919300483801 1758.26    -9999      -9999     
2269.689   177.4928   -9999      -9999      1684.744   -9999      73.68153530806346 1717.253   -9999      -9999     
2269.841   179.2048   -9999      -9999      1690.948   -9999      73.83412174940145 1700.847   -9999      -9999     
2269.994   178.7264   -9999      -9999      1698.529   -9999      73.98646405223852 1705.4     -9999      -9999     
2270.146   178.1325   -9999      -9999      1706.966   -9999      74.13880635488067 1711.085   -9999      -9999     
2270.298   177.6602   -9999      -9999      1716.012   -9999      74.29114865732876 1715.635   -9999      -9999     
2270.451   177.6337   -9999      -9999      1725.411   -9999      74.44373509788726 1715.89    -9999      -9999     
2270.603   177.962    -9999      -9999      1734.314   -9999      74.59607739994695 1712.725   -9999      -9999     
2270.756   178.6086   -9999      -9999      1743.483   -9999      74.74841970181218 1706.525   -9999      -9999     
2270.908   179.8118   -9999      -9999      1751.507   -9999      74.90076200348248 1695.106   -9999      -9999     
2271.06    182.65     -9999      -9999      1758.692   -9999      75.05310430495828 1668.766   -9999      -9999     
2271.213   184.0417   -9999      -9999      1765.481   -9999      75.2056907445438 1656.146   -9999      -9999     
2271.365   186.0957   -9999      -9999      1771.571   -9999      75.35803304563167 1637.867   -9999      -9999     
2271.518   186.5595   -9999      -9999      1777.306   -9999      75.51037534652463 1633.795   -9999      -9999     
2271.67    186.7587   -9999      -9999      1783.026   -9999      75.6627176472235 1632.052   -9999      -9999     
2271.823   188.4707   -9999      -9999      1787.832   -9999      75.81530408602956 1617.228   -9999      -9999     
2271.975   189.1778   -9999      -9999      1792.718   -9999      75.96764638633871 1611.183   -9999      -9999     
2272.127   189.3734   -9999      -9999      1796.781   -9999      76.11998868645382 1609.518   -9999      -9999     
2272.28    189.9827   -9999      -9999      1802.084   -9999      76.27233098637447 1604.357   -9999      -9999     
2272.432   189.742    -9999      -9999      1808.419   -9999      76.42491742308648 1606.392   -9999      -9999     
2272.584   189.761    -9999      -9999      1815.379   -9999      76.57725971799633 1606.231   -9999      -9999     
2272.737   189.3979   -9999      -9999      1819.215   -9999      76.72960200932607 1609.31    -9999      -9999     
2272.889   189.5618   -9999      -9999      1821.288   -9999      76.88194429706844 1607.919   -9999      -9999     
2273.042   188.6474   -9999      -9999      1823.085   -9999      77.03428658121661 1615.712   -9999      -9999     
2273.194   188.6243   -9999      -9999      1823.349   -9999      77.18687300003457 1615.91    -9999      -9999     
2273.346   188.0881   -9999      -9999      1823.31    -9999      77.3392152769699 1620.517   -9999      -9999     
2273.499   188.0882   -9999      -9999      1821.674   -9999      77.49155755029149 1620.516   -9999      -9999     
2273.651   187.732    -9999      -9999      1819.908   -9999      77.64389981999339 1623.591   -9999      -9999     
2273.804   187.49     -9999      -9999      1818.985   -9999      77.7964862243156 1625.687   -9999      -9999     
2273.956   187.1233   -9999      -9999      1817.238   -9999      77.94882848675195 1628.873   -9999      -9999     
2274.108   186.9648   -9999      -9999      1815.846   -9999      78.10117074554908 1630.253   -9999      -9999     
2274.261   186.9373   -9999      -9999      1814.181   -9999      78.25351300070021 1630.493   -9999      -9999     
2274.413   186.5631   -9999      -9999      1814.556   -9999      78.4060993904219 1633.763   -9999      -9999     
2274.566   186.4352   -9999      -9999      1814.891   -9999      78.5584416382556 1634.884   -9999      -9999     
2274.718   186.373    -9999      -9999      1814.263   -9999      78.71078388242418 1635.43    -9999      -9999     
2274.87    186.3389   -9999      -9999      1813.638   -9999      78.86312612291999 1635.729   -9999      -9999     
2275.023   186.5437   -9999      -9999      1812.033   -9999      79.01546835973792 1633.933   -9999      -9999     
2275.175   187.3438   -9999      -9999      1811.812   -9999      79.1680547310643 1626.955   -9999      -9999     
2275.328   187.756    -9999      -9999      1812.716   -9999      79.32039696049934 1623.383   -9999      -9999     
2275.48    187.8142   -9999      -9999      1814.284   -9999      79.47298332441866 1622.881   -9999      -9999     
2275.633   187.8702   -9999      -9999      1815.212   -9999      79.62532554644533 1622.397   -9999      -9999     
2275.785   188.2195   -9999      -9999      1814.929   -9999      79.77766776476054 1619.385   -9999      -9999     
2275.937   188.326    -9999      -9999      1815.204   -9999      79.93000997935836 1618.47    -9999      -9999     
2276.09    188.2767   -9999      -9999      1815.266   -9999      80.08259632839075 1618.894   -9999      -9999     
2276.242   188.0186   -9999      -9999      1814.63    -9999      80.23493853552792 1621.116   -9999      -9999     
2276.395   188.148    -9999      -9999      1813.421   -9999      80.38728073892816 1620.001   -9999      -9999     
2276.547   188.1456   -9999      -9999      1811.993   -9999      80.53962293858469 1620.022   -9999      -9999     
2276.699   188.0264   -9999      -9999      1813.25    -9999      80.69196513449114 1621.049   -9999      -9999     
2276.852   188.0132   -9999      -9999      1812.669   -9999      80.84455146476898 1621.163   -9999      -9999     
2277.004   187.8996   -9999      -9999      1813.045   -9999      80.9968936531497 1622.143   -9999      -9999     
2277.156   187.6754   -9999      -9999      1811.875   -9999      81.14923583776081 1624.081   -9999      -9999     
2277.309   187.5701   -9999      -9999      1813.134   -9999      81.30157801859549 1624.992   -9999      -9999     
2277.461   187.0908   -9999      -9999      1813.1     -9999      81.45416433375191 1629.155   -9999      -9999     
2277.614   186.655    -9999      -9999      1813.27    -9999      81.60650650700858 1632.959   -9999      -9999     
2277.766   186.5793   -9999      -9999      1812.695   -9999      81.75884867646971 1633.622   -9999      -9999     
2277.918   186.2086   -9999      -9999      1811.656   -9999      81.91119084212895 1636.874   -9999      -9999     
2278.071   187.0776   -9999      -9999      1811.541   -9999      82.06377714205922 1629.271   -9999      -9999     
2278.223   186.4187   -9999      -9999      1811.487   -9999      82.21611930008817 1635.03    -9999      -9999     
2278.376   186.4294   -9999      -9999      1811.137   -9999      82.36846145429567 1634.936   -9999      -9999     
2278.528   186.6128   -9999      -9999      1811.419   -9999      82.5208036046745 1633.328   -9999      -9999     
2278.68    187.1337   -9999      -9999      1810.995   -9999      82.67314575121915 1628.782   -9999      -9999     
2278.833   189.764    -9999      -9999      1810.931   -9999      82.82573203197144 1606.205   -9999      -9999     
2278.985   187.6158   -9999      -9999      1810.279   -9999      82.97807417082076 1624.596   -9999      -9999     
2279.138   187.4227   -9999      -9999      1809.684   -9999      83.1304163058155 1626.27    -9999      -9999     
2279.29    187.4932   -9999      -9999      1809.481   -9999      83.28275843694972 1625.659   -9999      -9999     
2279.443   187.3806   -9999      -9999      1808.34    -9999      83.43534470224137 1626.636   -9999      -9999     
2279.595   187.379    -9999      -9999      1808.31    -9999      83.5876868256284 1626.649   -9999      -9999     
2279.747   187.3528   -9999      -9999      1807.328   -9999      83.74002894513494 1626.877   -9999      -9999     
2279.9     187.2672   -9999      -9999      1806.594   -9999      83.89237106075505 1627.621   -9999      -9999     
2280.052   187.1809   -9999      -9999      1805.386   -9999      84.04495731048135 1628.371   -9999      -9999     
2280.205   187.3451   -9999      -9999      1805.062   -9999      84.197299418302 1626.944   -9999      -9999     
2280.357   186.5959   -9999      -9999      1804.418   -9999      84.34964152221623 1633.477   -9999      -9999     
2280.509   186.5479   -9999      -9999      1803.913   -9999      84.50198362221769 1633.897   -9999      -9999     
2280.662   186.1423   -9999      -9999      1803.086   -9999      84.65432571830004 1637.457   -9999      -9999     
2280.814   185.3233   -9999      -9999      1803.512   -9999      84.80691194842449 1644.693   -9999      -9999     
2280.967   185.29     -9999      -9999      1803.997   -9999      84.95925403664187 1644.989   -9999      -9999     
2281.119   185.4169   -9999      -9999      1805.156   -9999      85.11159612092102 1643.863   -9999      -9999     
2281.271   186.7034   -9999      -9999      1805.651   -9999      85.26393820125428 1632.536   -9999      -9999     
2281.424   186.1658   -9999      -9999      1806.872   -9999      85.41652441557885 1637.25    -9999      -9999     
2281.576   187.1008   -9999      -9999      1807.974   -9999      85.56886648799572 1629.068   -9999      -9999     
2281.729   188.3604   -9999      -9999      1809.25    -9999      85.72120855644802 1618.174   -9999      -9999     
2281.881   188.2673   -9999      -9999      1809.816   -9999      85.8735506209285 1618.975   -9999      -9999     
2282.033   188.636    -9999      -9999      1810.153   -9999      86.02613681934851 1615.81    -9999      -9999     
2282.186   189.0219   -9999      -9999      1811.241   -9999      86.17847887586075 1612.511   -9999      -9999     
2282.338   188.9472   -9999      -9999      1812.693   -9999      86.33082092838163 1613.149   -9999      -9999     
2282.49    188.9465   -9999      -9999      1815.185   -9999      86.48316297690566 1613.155   -9999      -9999     
